statefip,year,state_name,state_abb,effective_mw,mw_change,mw_level_change,mw_pct_change,emp_pop_ratio_all,emp_pop_ratio_teen,emp_pop_ratio_young_adult,emp_pop_ratio_prime_age,emp_pop_ratio_lt_hs,emp_pop_ratio_no_ba,emp_pop_ratio_male,emp_pop_ratio_female,emp_pop_ratio_teen_male,emp_pop_ratio_teen_female,lfpr_all,lfpr_teen,unemp_rate_all,unemp_rate_teen,pop_all,pop_teen,pop_young_adult,pop_lt_hs,pop_no_ba,n_obs_all,n_obs_teen,n_obs_young_adult,emplvl_total_private,emplvl_food_services,emplvl_retail,emplvl_accommodation_food,wkly_wage_total_private,wkly_wage_food_services
50,2020,Vermont,VT,10.96,1,0.18,0.0167,0.599160,0.344765,0.658851,0.801891,0.331086,0.535961,0.620425,0.578723,0.302316,0.394123,0.634953,0.379876,0.056370,0.092426,6227927,328542,414500,498229,3655764,14760,644,690,232551,14971,33689,22798,1025,423
50,2021,Vermont,VT,11.75,1,0.79,0.0721,0.601411,0.382848,0.615435,0.815742,0.336868,0.527931,0.628948,0.574946,0.427441,0.330764,0.624099,0.408078,0.036354,0.061829,6227908,348843,335896,542155,3613155,14844,661,553,,,,,,
50,2022,Vermont,VT,12.55,1,0.8,0.0681,0.617457,0.426678,0.660917,0.820747,0.378207,0.551277,0.632689,0.602633,0.433049,0.420139,0.634153,0.464125,0.026327,0.080683,6522346,369060,403774,512226,3810061,13874,598,598,250086,18690,35032,28995,1141,501
51,1990,Virginia,VA,3.8,1,0.45,0.1343,0.664618,0.408964,0.745563,0.832239,0.576044,0.613435,0.740739,0.597315,0.407024,0.411015,0.695657,0.511901,0.044619,0.201088,55820088,4390084,4843592,31808307,41641818,20743,1540,1674,2279142,158160,364526,202597,422,157
51,1991,Virginia,VA,4.25,1,0.45,0.1184,0.667932,0.392320,0.725810,0.826727,0.593202,0.625593,0.739656,0.602617,0.390711,0.394380,0.710879,0.508833,0.060414,0.228981,56494798,4074446,5246727,31835511,42069970,19758,1379,1689,2207446,156625,346626,199693,441,162
51,1992,Virginia,VA,4.25,0,0.0,0.0,0.664852,0.396368,0.730424,0.819722,0.438834,0.623547,0.742986,0.591613,0.422630,0.367722,0.710326,0.514859,0.064018,0.230142,57306861,3850223,5573655,13191716,44214311,18869,1225,1697,2222447,160141,340272,203359,466,167
51,1993,Virginia,VA,4.25,0,0.0,0.0,0.662354,0.425049,0.712815,0.829043,0.397367,0.621568,0.734845,0.595826,0.424986,0.425119,0.697751,0.519501,0.050730,0.181812,58158270,4308044,5606227,13078325,45081063,18378,1285,1617,2286087,167305,346294,210671,474,169
51,1994,Virginia,VA,4.25,0,0.0,0.0,0.661702,0.433958,0.729907,0.828190,0.412046,0.621417,0.730734,0.598758,0.395851,0.470570,0.695859,0.535957,0.049086,0.190310,59285169,4571496,5055410,14055067,46364035,20054,1444,1597,2362221,176065,357042,220521,485,174
51,1995,Virginia,VA,4.25,0,0.0,0.0,0.669509,0.426407,0.733106,0.834210,0.429303,0.626720,0.748616,0.598481,0.407598,0.444017,0.701480,0.523811,0.045576,0.185952,59978095,3659775,5252044,12292638,45815371,27306,1575,2272,2431947,185263,364475,229693,503,178
51,1996,Virginia,VA,4.75,1,0.5,0.1176,0.642811,0.471260,0.715491,0.813486,0.410260,0.604539,0.713039,0.580464,0.446381,0.502485,0.672352,0.536553,0.043936,0.121691,60715756,4102405,5452472,12520529,45843146,17329,1107,1402,2497019,189195,373692,233508,526,183
51,1997,Virginia,VA,5.15,1,0.4,0.0842,0.643420,0.415382,0.723104,0.822196,0.405623,0.607913,0.711014,0.581679,0.397385,0.436535,0.669105,0.465442,0.038387,0.107553,61136035,4091022,4822067,12021761,45387931,17335,1097,1234,2587156,194096,379870,240032,557,193
51,1998,Virginia,VA,5.15,0,0.0,0.0,0.661296,0.461800,0.759956,0.829636,0.436341,0.616165,0.743779,0.584851,0.460943,0.462887,0.681615,0.528543,0.029810,0.126278,61926821,4233250,4211179,11323697,44843138,17453,1106,1060,2658069,195050,386213,241409,595,205
51,1999,Virginia,VA,5.15,0,0.0,0.0,0.656723,0.442578,0.737048,0.834079,0.416820,0.614959,0.734904,0.585428,0.442497,0.442663,0.676039,0.506397,0.028572,0.126026,62492948,4555433,4701971,9996592,45352578,17563,1191,1168,2732677,199150,399143,245817,632,214
51,2000,Virginia,VA,5.15,0,0.0,0.0,0.669162,0.476089,0.763300,0.846645,0.434504,0.624312,0.743187,0.601957,0.484972,0.465535,0.684347,0.516015,0.022189,0.077374,63531799,4006452,4409616,10295923,46110206,17513,1055,1123,2821858,206363,407926,254979,672,223
51,2001,Virginia,VA,5.15,0,0.0,0.0,0.660539,0.390865,0.718501,0.836830,0.421808,0.613911,0.723604,0.603589,0.391663,0.389833,0.684979,0.464280,0.035680,0.158127,64080068,4475568,5125054,11682916,46107566,20937,1406,1519,2826010,211682,405740,259331,702,229
51,2002,Virginia,VA,5.15,0,0.0,0.0,0.658833,0.411418,0.689465,0.829449,0.421790,0.611735,0.725346,0.597887,0.384091,0.445752,0.686490,0.485726,0.040287,0.152984,64473685,4498059,5040258,11043170,45505990,22496,1496,1531,2785885,214101,405219,260329,707,236
51,2003,Virginia,VA,5.15,0,0.0,0.0,0.653504,0.385920,0.691677,0.817499,0.424278,0.604703,0.715571,0.597838,0.363705,0.413188,0.681583,0.443432,0.041197,0.129697,66150770,4859137,5640959,11167102,46530642,21835,1517,1651,2788213,220323,403951,266161,734,242
51,2004,Virginia,VA,5.15,0,0.0,0.0,0.642206,0.395147,0.698360,0.800153,0.420000,0.594606,0.711344,0.579891,0.403676,0.385888,0.668985,0.443555,0.040029,0.109135,67390427,5007149,5593440,11219688,47587540,22900,1636,1686,2859017,230335,413385,276627,771,251
51,2005,Virginia,VA,5.15,0,0.0,0.0,0.666527,0.424044,0.744039,0.822641,0.460911,0.623649,0.738116,0.601739,0.393391,0.454562,0.690756,0.479092,0.035076,0.114899,68485770,4990504,5896653,11858285,48249822,26852,1847,2021,2931169,237891,419209,285277,807,260
51,2006,Virginia,VA,5.15,0,0.0,0.0,0.662681,0.404962,0.738318,0.824884,0.430001,0.615065,0.732198,0.599679,0.373143,0.438758,0.684245,0.458160,0.031514,0.116113,69656160,5163625,5833145,12097763,48861047,27842,1959,2071,2976895,244687,424089,293064,840,270
51,2007,Virginia,VA,5.85,1,0.7,0.1359,0.666853,0.388159,0.695636,0.828281,0.429447,0.614324,0.733013,0.606782,0.407454,0.368642,0.689163,0.439817,0.032373,0.117452,70579044,5168053,5774876,11657408,49102679,27114,1913,1948,3003092,250354,427556,298777,876,281
51,2008,Virginia,VA,6.55,1,0.7,0.1197,0.669025,0.352903,0.715129,0.832857,0.397998,0.609159,0.728311,0.615084,0.348696,0.357407,0.697561,0.422063,0.040908,0.163863,71309945,5190837,6055339,10936619,49016028,26426,1821,1993,2990921,253215,421044,301785,898,285
51,2009,Virginia,VA,7.25,1,0.7,0.1069,0.637878,0.279165,0.693911,0.796811,0.320363,0.568744,0.688915,0.591291,0.256992,0.303853,0.684545,0.363636,0.068171,0.232295,71894248,5325645,5617069,10818229,49124270,26571,1922,1827,2862778,249153,398681,295155,917,287
51,2010,Virginia,VA,7.25,0,0.0,0.0,0.623874,0.289852,0.663126,0.777196,0.327259,0.557103,0.674593,0.577578,0.233888,0.344698,0.675208,0.376212,0.076028,0.229552,72936990,5288039,6265586,10151009,49396838,27298,1879,2048,2849874,249269,398135,294333,945,297
51,2011,Virginia,VA,7.25,0,0.0,0.0,0.634183,0.303876,0.654367,0.794166,0.356013,0.571989,0.697244,0.576119,0.282798,0.322755,0.679426,0.377006,0.066589,0.193975,73740132,5199104,6757369,10235276,50123381,27282,1840,2128,2889435,256356,401981,301271,967,301
51,2012,Virginia,VA,7.25,0,0.0,0.0,0.621022,0.262771,0.628494,0.799372,0.354556,0.551274,0.688097,0.559776,0.280922,0.243747,0.661242,0.351746,0.060826,0.252952,75578495,5365066,6403796,10342742,50751897,27217,1819,1977,2927218,264886,405448,309927,988,308
51,2013,Virginia,VA,7.25,0,0.0,0.0,0.628796,0.286146,0.626166,0.801202,0.342016,0.555750,0.686175,0.576294,0.278810,0.294022,0.666593,0.369412,0.056702,0.225403,76610186,5007007,6139822,9862282,50828155,27348,1712,1882,,,,,,
51,2014,Virginia,VA,7.25,0,0.0,0.0,0.631376,0.274961,0.631762,0.795083,0.346677,0.562405,0.694130,0.573842,0.267130,0.283722,0.666137,0.331595,0.052183,0.170793,77354269,4912997,6262573,10030784,50522478,26621,1661,1805,2969283,276044,413488,321372,1011,316
51,2015,Virginia,VA,7.25,0,0.0,0.0,0.615108,0.281084,0.649241,0.792790,0.342027,0.547837,0.677729,0.557634,0.271474,0.291161,0.644211,0.336893,0.045176,0.165658,78032304,5145112,6454795,11080712,50273916,24584,1557,1693,3043782,285904,417545,332008,1035,328
51,2016,Virginia,VA,7.25,0,0.0,0.0,0.611049,0.291397,0.633387,0.797907,0.360120,0.544455,0.671894,0.555125,0.281607,0.302797,0.638207,0.346828,0.042553,0.159823,78700808,5020567,6581089,10100079,50044831,22895,1360,1602,3095185,295256,417498,342264,1044,335
51,2017,Virginia,VA,7.25,0,0.0,0.0,0.626512,0.333335,0.653621,0.811246,0.365218,0.562860,0.682999,0.574647,0.310121,0.357968,0.650672,0.374300,0.037132,0.109445,79010638,5092820,6596296,9549765,48526782,22742,1380,1641,,,,,,
51,2018,Virginia,VA,7.25,0,0.0,0.0,0.634050,0.309738,0.709133,0.811643,0.395141,0.566816,0.694995,0.577954,0.307018,0.312583,0.654015,0.351477,0.030527,0.118754,79932651,5301956,5707750,10805338,48795173,22119,1404,1362,3188362,304020,411570,350964,1112,357
51,2019,Virginia,VA,7.25,0,0.0,0.0,0.648629,0.296040,0.712210,0.827382,0.383694,0.570125,0.716368,0.586411,0.318993,0.276307,0.667614,0.346896,0.028437,0.146602,80356712,4710691,6019118,9939081,47966139,20900,1169,1354,3227013,304658,404785,351224,1153,373
51,2020,Virginia,VA,7.25,0,0.0,0.0,0.617707,0.308264,0.636289,0.796059,0.348666,0.523742,0.674726,0.565264,0.325642,0.287606,0.659454,0.363566,0.063304,0.152109,80526915,4878891,5912616,9088528,46098110,18675,1087,1158,3050133,246951,384437,278543,1255,386
51,2021,Virginia,VA,9.5,1,2.25,0.3103,0.617149,0.366750,0.636823,0.809600,0.395386,0.544099,0.658426,0.579177,0.377186,0.351059,0.642081,0.402703,0.038830,0.089281,81020163,4993375,6560433,8955305,48300654,19099,1106,1325,,,,,,
51,2022,Virginia,VA,11.0,1,1.5,0.1579,0.627204,0.338410,0.672578,0.825010,0.377390,0.556069,0.669725,0.587436,0.350097,0.324674,0.645827,0.366542,0.028836,0.076749,81887684,5611547,6724444,9017072,48813502,18522,1130,1254,3258793,289492,393122,327825,1371,475
53,1990,Washington,WA,4.25,1,0.4,0.1039,0.656000,0.585675,0.772625,0.809069,0.577030,0.616358,0.736353,0.580243,0.592539,0.579277,0.690281,0.673247,0.049662,0.130073,44056075,2952104,3885723,21604927,32841093,16376,1059,1390,1760031,138927,245633,162758,424,153
53,1991,Washington,WA,4.25,0,0.0,0.0,0.630481,0.476157,0.721363,0.784286,0.551213,0.593688,0.703327,0.561521,0.444413,0.502929,0.673958,0.597027,0.064509,0.202453,45135836,2932598,4305379,21611952,32884942,15637,986,1408,1766088,139971,244626,164876,447,161
53,1992,Washington,WA,4.25,0,0.0,0.0,0.635124,0.510615,0.696676,0.785508,0.391103,0.593825,0.702286,0.570005,0.480852,0.544277,0.686445,0.601770,0.074764,0.151478,46252888,2862305,4420099,7036126,35108984,14647,878,1314,1798406,145461,248685,170739,484,170
53,1993,Washington,WA,4.25,0,0.0,0.0,0.633964,0.490974,0.729085,0.794297,0.357221,0.590171,0.702530,0.568399,0.511075,0.466429,0.684208,0.573038,0.073434,0.143210,47357222,2950364,4434640,7346069,35982631,14338,850,1246,1828536,151354,252232,176708,485,173
53,1994,Washington,WA,4.9,1,0.65,0.1529,0.629951,0.493292,0.687301,0.803188,0.330932,0.589869,0.700093,0.562577,0.481164,0.505697,0.673096,0.591371,0.064100,0.165851,48248138,3125695,4677900,7492764,37250518,14101,869,1290,1880283,156254,259582,182425,493,180
53,1995,Washington,WA,4.9,0,0.0,0.0,0.642167,0.471269,0.708941,0.798245,0.389236,0.602891,0.718873,0.567617,0.516530,0.431592,0.685462,0.587407,0.063161,0.197714,49118634,3247125,4639514,7099522,37848276,14124,896,1222,1914670,160161,267367,186892,515,186
53,1996,Washington,WA,4.9,0,0.0,0.0,0.645554,0.467400,0.724886,0.795124,0.384384,0.603644,0.726827,0.568955,0.461788,0.472417,0.690906,0.568003,0.065642,0.177117,50164778,3683776,4570180,7438130,38254743,14296,1022,1188,1970016,163594,272922,190680,545,193
53,1997,Washington,WA,5.15,1,0.25,0.051,0.668975,0.494541,0.681497,0.814425,0.423584,0.621125,0.748781,0.590550,0.515386,0.474606,0.704076,0.589684,0.049854,0.161346,51174990,3719705,4209397,7547161,39205225,14491,1019,1079,2069891,168258,279295,195808,585,202
53,1998,Washington,WA,5.15,0,0.0,0.0,0.674789,0.501776,0.743608,0.817662,0.455001,0.631957,0.749342,0.602627,0.481486,0.522989,0.709309,0.598244,0.048668,0.161252,52004813,3709519,4584184,7347590,39129352,14830,1043,1188,2150498,170812,289883,198957,634,216
53,1999,Washington,WA,5.7,1,0.55,0.1068,0.667465,0.487696,0.746197,0.815930,0.445961,0.627720,0.738859,0.600855,0.496082,0.479948,0.700517,0.594105,0.047183,0.179108,52668925,3957503,4798017,7402185,39368252,15008,1115,1237,2188460,174107,299680,202212,692,231
53,2000,Washington,WA,6.5,1,0.8,0.1404,0.653238,0.480111,0.734335,0.815493,0.412394,0.617441,0.716189,0.595276,0.475446,0.485050,0.689367,0.589935,0.052409,0.186162,53546861,3926208,4789899,7693397,40831565,14496,1046,1225,2245466,175442,309089,204194,716,237
53,2001,Washington,WA,6.72,1,0.22,0.0338,0.628447,0.443473,0.727084,0.789773,0.406141,0.591134,0.691115,0.569912,0.404733,0.483809,0.670987,0.552057,0.063399,0.196690,54251074,3964823,5214963,7902056,41174506,19875,1410,1713,2209289,174908,304092,202937,719,247
53,2002,Washington,WA,6.9,1,0.18,0.0268,0.625130,0.434409,0.702958,0.775660,0.392939,0.588750,0.685669,0.567390,0.403778,0.463731,0.674155,0.545881,0.072721,0.204207,55101918,4141334,4652362,7828859,41072972,23214,1745,1762,2153424,172901,297995,199896,731,256
53,2003,Washington,WA,7.01,1,0.11,0.0159,0.617031,0.384264,0.700387,0.772193,0.394266,0.578163,0.673318,0.563308,0.369240,0.403046,0.668426,0.491770,0.076890,0.218610,55969973,4227506,5104505,8524243,41231213,23422,1692,1868,2157934,174999,299316,202615,744,262
53,2004,Washington,WA,7.16,1,0.15,0.0214,0.634376,0.345096,0.714074,0.790944,0.395586,0.595259,0.699047,0.572481,0.346405,0.343550,0.677086,0.441408,0.063079,0.218193,57257609,4088408,4980428,8208804,42318286,22961,1607,1815,2196183,178829,302851,206898,746,270
53,2005,Washington,WA,7.35,1,0.19,0.0265,0.640215,0.364027,0.689099,0.794305,0.388903,0.596310,0.703152,0.579887,0.349433,0.379477,0.679214,0.449509,0.057417,0.190167,58276772,4156394,4724024,8208872,42131640,22654,1597,1683,2264776,186629,310364,215150,774,273
53,2006,Washington,WA,7.63,1,0.28,0.0381,0.646079,0.401045,0.705684,0.810761,0.394629,0.607487,0.707887,0.586677,0.387401,0.415784,0.679347,0.485589,0.048970,0.174107,59396141,4270682,5035531,8257718,42692208,22297,1587,1700,2345531,193079,315158,222838,817,280
53,2007,Washington,WA,7.93,1,0.3,0.0393,0.655192,0.390568,0.726780,0.823944,0.417442,0.616485,0.709536,0.602956,0.358920,0.427401,0.686785,0.472172,0.046002,0.172825,60414521,4210530,4971727,8000942,43381750,22423,1551,1683,2416994,199147,321153,230153,858,289
53,2008,Washington,WA,8.07,1,0.14,0.0177,0.644087,0.329281,0.716701,0.806951,0.394248,0.604252,0.702490,0.587769,0.329677,0.328870,0.680954,0.443257,0.054140,0.257132,61229776,4137359,5161271,7682270,43814145,22175,1493,1706,2429793,199828,320733,231628,887,297
53,2009,Washington,WA,8.55,1,0.48,0.0595,0.618454,0.300807,0.658216,0.783668,0.384361,0.567647,0.660232,0.578042,0.251407,0.347966,0.680288,0.433080,0.090894,0.305424,61993203,4014137,5122435,7980663,44248673,22094,1476,1725,2311366,190722,304288,220341,900,311
53,2010,Washington,WA,8.55,0,0.0,0.0,0.601921,0.270813,0.613940,0.762214,0.360546,0.550386,0.640767,0.564373,0.188223,0.363887,0.671017,0.408976,0.102972,0.337827,62880118,3957646,5245473,8063395,45157242,21987,1387,1659,2283231,188854,303094,218184,920,322
53,2011,Washington,WA,8.67,1,0.12,0.014,0.594237,0.238091,0.602530,0.762847,0.335630,0.542429,0.634285,0.555344,0.224324,0.254732,0.656119,0.338202,0.094316,0.296009,63609802,4451904,4901342,8283295,45312020,22236,1548,1510,2325372,192381,307690,222194,958,330
53,2012,Washington,WA,9.04,1,0.37,0.0427,0.594338,0.250121,0.632786,0.763440,0.369987,0.539647,0.645006,0.545514,0.216540,0.289689,0.646893,0.349916,0.081242,0.285197,64525048,4277702,5480156,8529673,44644609,22362,1403,1628,2378502,198105,314463,228428,995,343
53,2013,Washington,WA,9.19,1,0.15,0.0166,0.592151,0.241824,0.642761,0.774239,0.359282,0.535620,0.644107,0.542006,0.241952,0.241679,0.636675,0.345218,0.069931,0.299504,65273208,4289246,5374286,7875787,45067134,22575,1382,1589,,,,,,
53,2014,Washington,WA,9.32,1,0.13,0.0141,0.593365,0.281279,0.623656,0.766710,0.369937,0.537333,0.642748,0.545608,0.236919,0.325713,0.632649,0.361694,0.062094,0.222329,65996642,4068207,5610269,7870309,45645176,22514,1393,1669,2519468,215537,337102,246704,1056,359
53,2015,Washington,WA,9.47,1,0.15,0.0161,0.602375,0.282835,0.706403,0.773938,0.389642,0.545350,0.656874,0.549541,0.233628,0.329645,0.638670,0.339789,0.056829,0.167615,67142943,4519194,5122503,9017719,45911741,21875,1404,1441,2589020,225260,349794,257857,1087,376
53,2016,Washington,WA,9.47,0,0.0,0.0,0.605490,0.309386,0.678662,0.781830,0.378243,0.547765,0.648456,0.563858,0.289765,0.328479,0.640390,0.384743,0.054499,0.195865,68508672,4432001,5523336,9093912,46183272,21576,1313,1537,2669295,234166,363277,268014,1136,392
53,2017,Washington,WA,11.0,1,1.53,0.1616,0.612678,0.367310,0.657465,0.782211,0.416446,0.571282,0.671787,0.555393,0.354328,0.380339,0.642148,0.434392,0.045893,0.154429,69849402,4099343,5872167,8588563,47399887,22378,1306,1690,,,,,,
53,2018,Washington,WA,11.5,1,0.5,0.0455,0.607930,0.297520,0.611138,0.794496,0.402340,0.556908,0.674080,0.543651,0.306326,0.289155,0.636596,0.348092,0.045031,0.145281,71248893,4595990,5670206,8751733,47924186,21958,1405,1516,2810692,247282,379554,282835,1281,443
53,2019,Washington,WA,12.0,1,0.5,0.0435,0.632038,0.277772,0.690944,0.806961,0.414439,0.579585,0.688493,0.577152,0.251711,0.302393,0.659289,0.328964,0.041335,0.155617,72464572,4550815,5826001,8489152,48165814,21922,1333,1544,2871805,250686,384520,287444,1348,467
53,2020,Washington,WA,13.5,1,1.5,0.125,0.592134,0.255771,0.596639,0.770087,0.385324,0.531575,0.640783,0.544752,0.278064,0.229620,0.644695,0.340139,0.081530,0.248040,73252191,4025583,5827708,7740888,47062092,20413,1090,1374,2709844,196208,379885,220511,1496,461
53,2021,Washington,WA,13.96,1,0.46,0.0341,0.604214,0.286297,0.642483,0.793215,0.410070,0.547374,0.651334,0.558192,0.294514,0.277163,0.640171,0.350896,0.056167,0.184097,73999012,4304918,5952806,8417338,47380413,19831,1100,1381,,,,,,
53,2022,Washington,WA,14.49,1,0.53,0.038,0.614493,0.320533,0.658174,0.792323,0.401409,0.552891,0.669856,0.559695,0.320194,0.320859,0.642361,0.374683,0.043384,0.144521,74336163,4639747,5259924,8007371,47162117,18589,1084,1145,2955687,241355,333598,271781,1639,568
54,1990,West Virginia,WV,3.8,1,0.45,0.1343,0.500020,0.327678,0.588743,0.691201,0.431799,0.464457,0.606599,0.402535,0.387156,0.260531,0.545676,0.398715,0.083669,0.178165,16802027,1444142,1493656,12469640,14683064,17243,1419,1428,482614,34036,82283,42577,400,129
54,1991,West Virginia,WV,4.25,1,0.45,0.1184,0.495304,0.307603,0.596066,0.678805,0.422239,0.459992,0.597333,0.401686,0.342967,0.269424,0.554019,0.422535,0.105980,0.272006,16945942,1324927,1528682,12474235,14818232,17108,1274,1407,481519,34103,81342,42505,412,138
54,1992,West Virginia,WV,4.25,0,0.0,0.0,0.482378,0.261457,0.597879,0.663194,0.206510,0.451809,0.575219,0.397627,0.265156,0.258228,0.543717,0.378315,0.112815,0.308892,17059962,1203177,1602742,5194090,15361657,16722,1115,1435,488689,35608,81911,44137,425,144
54,1993,West Virginia,WV,4.25,0,0.0,0.0,0.490055,0.251144,0.594200,0.680358,0.212923,0.460952,0.576407,0.412097,0.258423,0.243596,0.549239,0.374755,0.107756,0.329845,17211084,1234838,1542287,5341823,15460397,16300,1106,1323,500625,37383,84356,46007,425,146
54,1994,West Virginia,WV,4.25,0,0.0,0.0,0.496829,0.270049,0.605599,0.681835,0.209795,0.461284,0.569939,0.430681,0.261370,0.277311,0.545928,0.392516,0.089937,0.312006,17349049,1216611,1504278,5263939,15486883,16183,1078,1272,516447,39301,87019,48007,437,150
54,1995,West Virginia,WV,4.25,0,0.0,0.0,0.503376,0.304192,0.622347,0.694483,0.212641,0.464706,0.581666,0.433883,0.319654,0.289735,0.545330,0.403038,0.076933,0.245251,17365146,1286379,1446889,5155942,15223010,16486,1172,1229,525367,41557,89114,50509,446,151
54,1996,West Virginia,WV,4.75,1,0.5,0.1176,0.513346,0.351237,0.625350,0.704071,0.216831,0.472620,0.594026,0.443234,0.358949,0.344166,0.554585,0.466914,0.074360,0.247748,17578936,1281792,1423945,4873578,15231160,16813,1176,1239,530922,42991,90241,51893,457,154
54,1997,West Virginia,WV,5.15,1,0.4,0.0842,0.517411,0.313932,0.635376,0.710079,0.208581,0.472719,0.595230,0.448556,0.312230,0.315445,0.555701,0.427468,0.068904,0.265602,17467017,1238667,1437651,4439567,15020103,16256,1111,1202,537603,43729,90164,52888,468,163
54,1998,West Virginia,WV,5.15,0,0.0,0.0,0.514482,0.355155,0.647654,0.703038,0.223920,0.473674,0.583988,0.452148,0.313374,0.397127,0.551463,0.446639,0.067058,0.204827,17432956,1252914,1336733,4390204,14941562,15698,1085,1079,545752,44195,90863,53550,479,173
54,1999,West Virginia,WV,5.15,0,0.0,0.0,0.526350,0.348630,0.648935,0.724113,0.240150,0.482419,0.602099,0.461288,0.348472,0.348789,0.565184,0.456415,0.068710,0.236156,17475997,1369061,1431615,4483340,14968848,15853,1200,1151,547653,44119,92380,53535,491,179
54,2000,West Virginia,WV,5.15,0,0.0,0.0,0.539198,0.366697,0.683671,0.743385,0.235791,0.498252,0.598353,0.487205,0.339550,0.396438,0.570136,0.450412,0.054263,0.185864,17158968,1273124,1402456,4222211,14738283,15649,1128,1193,550671,44444,93054,54164,507,184
54,2001,West Virginia,WV,5.15,0,0.0,0.0,0.545349,0.380029,0.643378,0.744132,0.251223,0.508807,0.617630,0.479262,0.392601,0.365028,0.573076,0.468541,0.048382,0.188909,17160058,1140389,1374651,3880672,14777499,18347,1200,1310,551781,45059,89782,54633,525,188
